Country,region,income,population,land_area_skm,pop_density,pop_largest_city,gdp_capita,life_expectancy,hospital_bed,province_state,Lat,Long,Date,confirmed_cases,Population,Region,Continent,death_cases,recovered_cases
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-01-23,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-01-24,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-01-25,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-01-26,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-01-27,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-01-28,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-01-29,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-01-30,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-01-31,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-01,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-02,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-03,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-04,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-05,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-06,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-07,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-08,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-09,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-10,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-11,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-12,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-13,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-14,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-15,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-16,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-17,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-18,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-19,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-20,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-21,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-22,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-23,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-24,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-25,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-26,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-27,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-28,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-02-29,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-01,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-02,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-03,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-04,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-05,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-06,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-07,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-08,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-09,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-10,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-11,0,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-12,3,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-13,4,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-14,4,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-15,4,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-16,4,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-17,5,11209628,Caribbean,North America,0,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-18,7,11209628,Caribbean,North America,1,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-19,11,11209628,Caribbean,North America,1,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-20,16,11209628,Caribbean,North America,1,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-21,21,11209628,Caribbean,North America,1,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-22,35,11209628,Caribbean,North America,1,0
Cuba,Latin America & Caribbean ,Upper middle income,11338138,104020,108.999596231494,2136468,78.662,6816.89680904415,5.2,Cuba,22,-80,2020-03-23,35,11209628,Caribbean,North America,1,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-01-22,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-01-23,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-01-24,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-01-25,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-01-26,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-01-27,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-01-28,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-01-29,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-01-30,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-01-31,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-01,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-02,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-03,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-04,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-05,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-06,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-07,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-08,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-09,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-10,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-11,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-12,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-13,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-14,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-15,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-16,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-17,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-18,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-19,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-20,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-21,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-22,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-23,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-24,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-25,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-26,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-27,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-28,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-02-29,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-01,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-02,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-03,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-04,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-05,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-06,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-07,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-08,0,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-09,2,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-10,3,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-11,6,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-12,6,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-13,14,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-14,26,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-15,26,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-16,33,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-17,46,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-18,49,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-19,67,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-20,67,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-21,84,875900,Western Asia,Asia,0,0
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-22,95,875900,Western Asia,Asia,1,3
Cyprus,Europe & Central Asia,High income,1189265,9240,128.708333333333,NA,80.672,30926.4517164312,3.4,Cyprus,35.1264,33.4299,2020-03-23,95,875900,Western Asia,Asia,1,3
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-01-22,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-01-23,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-01-24,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-01-25,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-01-26,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-01-27,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-01-28,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-01-29,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-01-30,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-01-31,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-02-01,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-02-02,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-02-03,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-02-04,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-02-05,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-02-06,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-02-07,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-02-08,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-02-09,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-02-10,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-02-11,0,10681161,Eastern Europe,Europe,0,0
Czechia,Europe & Central Asia,High income,10625695,77220,137.602887852888,1291552,79.4756097560976,23358.8729537639,6.5,Czechia,49.8175,15.472999999999999,2020-02-12,0,10681161,Eastern Europe,Europe,0,0
